seller_id,seller_zip_code,seller_city,seller_state
4b1eaadf791bdbbad8c4a35b65236d52,14092,KOTA MAKASSAR,SULAWESI SELATAN
4cc43a222a0f94910728b62b97a8c5f8,14026,KOTA MAKASSAR,SULAWESI SELATAN
bc503e244f187939d10c92a5c8e378ce,16200,KABUPATEN BUNGO,JAMBI
b6f52e346160519c24a23af05410ad32,1254,KOTA TANGERANG,BANTEN
70125af26c2d6d4ef401a1d02ae7701f,74435,KOTA MEDAN,SUMATERA UTARA
c84592044b180dec206770c38603814b,1026,KOTA TANGERANG,BANTEN
1caf283236cd69af44cbc09a0a1e7d32,26020,KOTA PALEMBANG,SUMATERA SELATAN
ba90964cff9b9e0e6f32b23b82465f7b,7140,KOTA TANGERANG SELATAN,BANTEN
5e9f5bd34e0830569f05c9d4f56e04a8,90560,KOTA JAKARTA UTARA,DKI JAKARTA
15fa791d5e017f66402dc28c44480657,3307,KOTA TANGERANG,BANTEN
20d83f3ef0e6925fd74bfd59170babf7,2804,KOTA TANGERANG,BANTEN
59417c56835dd8e2e72f91f809cd4092,13480,KABUPATEN KLATEN,JAWA TENGAH
a13580f0e8f782b7a543885a0ef99f08,22790,KOTA JAKARTA BARAT,DKI JAKARTA
ccada0ef508e698917a6eab263375905,85948,KABUPATEN TRENGGALEK,JAWA TIMUR
4bde6149c15cf7e177b36fa060dd6de8,99500,KABUPATEN BATANG HARI,JAMBI
fe1bbc5feda5c8979a8a1b3b2512d5a6,38680,KOTA BITUNG,SULAWESI UTARA
23a0ffca143a15b9b5bbdb7d552f626a,13520,KABUPATEN KONAWE,SULAWESI TENGGARA
32b8764b4ef628b53608fc34011fcc13,88504,KOTA PRABUMULIH,SUMATERA SELATAN
e7df4cd29ab5abab70fb0783ddb53987,4122,KOTA TANGERANG,BANTEN
0432ead42b6c8a0bdf68154add917fdf,9320,KABUPATEN CILACAP,JAWA TENGAH
7e959205cebc10adefcb331f934238a4,1223,KOTA TANGERANG,BANTEN
2a261b5b644fa05f4f2700eb93544f2c,13660,KOTA BONTANG,KALIMANTAN TIMUR
f680f85bee2d253556ac91be391d2c82,6365,KABUPATEN PATI,JAWA TENGAH
3785b653b1b82de85ab47dd139938091,85640,KABUPATEN CIAMIS,JAWA BARAT
d379f449f2a3b271bc01c0782020f705,35500,KABUPATEN LEBAK,BANTEN
7ea5bfa6c340f58f8e71fc1f0412b0d6,30180,KABUPATEN TANGERANG,BANTEN
dc120d932ddf9d4dfb6fd68beefda622,83010,KOTA JAYAPURA,PAPUA
6902157ee16728322d61a1321fa79e58,1026,KOTA TANGERANG,BANTEN
f3041c2e75ec683697a6a5ea82192210,35680,KABUPATEN TOLI-TOLI,SULAWESI TENGAH
c54679b132454625907c773d273d4126,11443,KABUPATEN MOJOKERTO,JAWA TIMUR
d26aa40b90272d4843d63be7c1462c8d,3065,KOTA TANGERANG,BANTEN
a2fa0bdc798ee84cdb08281337cf4fb6,88063,KABUPATEN BANDUNG,JAWA BARAT
bd697db56ff8e7c9cd1abeb7f72029b2,3533,KOTA TANGERANG,BANTEN
2aafae69bf4c41fbd94053d9413e87ee,91901,KOTA JAKARTA UTARA,DKI JAKARTA
483ca627d131e18f988349b1655c0acd,13800,KOTA PALOPO,SULAWESI SELATAN
1a3df491d1c4f1589fc2b934ada68bf2,89224,KABUPATEN BADUNG,BALI
e81e1f9c3e762e620f3fb60a51499e16,89520,KABUPATEN MAMBERAMO TENGAH,PAPUA
4170f6a9367e6b5d6401d03ce6d54569,71906,KABUPATEN ACEH BARAT,ACEH
4e480be820e37de1444325ff358c9296,37410,KOTA GORONTALO,GORONTALO
6560211a19b47992c3666cc44a7e94c0,5849,KOTA TANGERANG,BANTEN
3da38366e7bd9baf6369071f782ecdf0,60346,KABUPATEN SIDOARJO,JAWA TIMUR
e3e290b38963293022cdcd6db8328103,1403,KOTA TANGERANG,BANTEN
70b52a4cfc823994561b00bad161b4ed,2727,KOTA TANGERANG,BANTEN
c1552b1dab6e6f760950368ae61fb600,12215,KOTA BANDUNG,JAWA BARAT
596849622429351f47b32e6cae1055ff,8710,KABUPATEN PANGANDARAN,JAWA BARAT
e6ffc9ac6a7adc9d16a1cfc2286dd546,2565,KOTA TANGERANG,BANTEN
bf0045791395e66460eb04749c68672a,4256,KOTA TANGERANG,BANTEN
718539d38d07dd351c76db862760e2e2,13088,KOTA JAKARTA TIMUR,DKI JAKARTA
b76f4d90e85657a240495c876313adc5,13185,KOTA PALU,SULAWESI TENGAH
979e9f8b5b39dd243a2550c8b05aecf0,4160,KOTA TANGERANG,BANTEN
22a23e5ac7061fc538cc2a019afaaf16,30310,KABUPATEN TANGERANG,BANTEN
0b90b6df587eb83608a64ea8b390cf07,87025,KABUPATEN BANYUMAS,JAWA TENGAH
9200e6ce317b67196b6b0bad4d4bd567,20771,KOTA JAKARTA BARAT,DKI JAKARTA
4c60877808f4318ef1107fbeb8f89afa,12940,KABUPATEN TEGAL,JAWA TENGAH
3bb32fedaa74e4ad20f4ce067733bd31,88210,KABUPATEN SABU RAIJUA,NUSA TENGGARA TIMUR
ae8bfdbf1c2a2a2dee92d799db0a31c6,85900,KABUPATEN BARITO UTARA,KALIMANTAN TENGAH
1927cdb9fa74f5270097f6250e8e8f34,17511,KABUPATEN KEDIRI,JAWA TIMUR
8a87611c08849ffeeccab52aa798b6c7,82940,KOTA JAKARTA SELATAN,DKI JAKARTA
679769a98cfcc6da877c8486ff1c13f3,35162,KABUPATEN REMBANG,JAWA TENGAH
acf974e4d5950ad143a247471b831eb9,95059,KABUPATEN KARANGANYAR,JAWA TENGAH
20a7efa9721046319bdde5d60b6b5365,88790,KOTA PASURUAN,JAWA TIMUR
febab0275244b9a49a623f0bd613ca2f,13920,KOTA SURAKARTA,JAWA TENGAH
f3da5b2ff499efb8d4a6d371d175d7dd,2407,KOTA TANGERANG,BANTEN
436bf27f2f18474fc6047702e9f8a866,13041,KOTA JAKARTA TIMUR,DKI JAKARTA
d2f3e277560ed4c6361284429b00f037,12942,KABUPATEN TEGAL,JAWA TENGAH
cd843d4cf8ef32827de0396605163ba3,36071,KABUPATEN KUDUS,JAWA TENGAH
67883baaae6134ee81b271a542613728,1310,KOTA TANGERANG,BANTEN
7dc9a3355bae96dd82008b313d3a456c,36213,KABUPATEN TABANAN,BALI
05e107217c7266362fd44b75b2cd4cc4,5353,KABUPATEN KAUR,BENGKULU
1acde099eb406aa220b1169b188b42da,2532,KOTA TANGERANG,BANTEN
d97df38225e5abadaff1e72cb72b823c,9560,KABUPATEN SUKABUMI,JAWA BARAT
45213867cefbf2cd4c6177e10216a951,13603,KABUPATEN LABUHAN BATU,SUMATERA UTARA
61b893c57e33626afb104d4112b1be76,37142,KABUPATEN LAMONGAN,JAWA TIMUR
a420f60ff1aa9acc80d0e42959f2b313,5138,KOTA TANGERANG,BANTEN
ff4ea69c2a729e83e63c7579e4ef8170,7071,KOTA TANGERANG SELATAN,BANTEN
fa5fdc4e4bb6bd1009ad0e4ac4096562,9111,KABUPATEN BOGOR,JAWA BARAT
916748bc99315c2d202898ae58b1617e,18040,KOTA BOGOR,JAWA BARAT
bc2ac6b95e1accce9858528ee566c17e,13085,KOTA JAKARTA TIMUR,DKI JAKARTA
25debeafbce801fdd479539350185eee,17350,KABUPATEN SORONG,PAPUA BARAT
02c988090b766852e088c69d7fb3b551,13473,KABUPATEN DEMAK,JAWA TENGAH
e5f9e61ceb5f523cc966e0f34095032f,88353,KOTA KOTAMOBAGU,SULAWESI UTARA
ad97a199236354e53fcd91a5a913e9a2,88350,KOTA KOTAMOBAGU,SULAWESI UTARA
3606774ec64634822d78dc2db6d37045,9510,KABUPATEN SUKABUMI,JAWA BARAT
94165aea8a35c3c21499cbcae239b16c,38412,KOTA CIMAHI,JAWA BARAT
c8665a4dd081a2c436b1cd921079d0d9,14750,KOTA PEMATANG SIANTAR,SUMATERA UTARA
c7dcd301ecfe5ab7f778ac172cf74be7,30120,KABUPATEN TANGERANG,BANTEN
6c17baf138731a4aaacc3210adf2037b,14400,KABUPATEN PEKALONGAN,JAWA TENGAH
50c361bcf670d16f6df4d52de3dff924,4131,KOTA TANGERANG,BANTEN
32e5635e63cb374eb63afdd242fb6134,22451,KOTA JAKARTA BARAT,DKI JAKARTA
c1f12f926d0ba950578b4fa41115cbb6,4317,KOTA TANGERANG,BANTEN
8602a61d680a10a82cceeeda0d99ea3d,1001,KOTA TANGERANG,BANTEN
c3acdfac4e3e97ff87529454fbc03642,5705,KOTA TANGERANG,BANTEN
fde0cc9ea29c8ccfc0a2c22256a58c71,81650,KOTA JAKARTA SELATAN,DKI JAKARTA
e63e8bfa530fb16910dd6956e592bb81,7160,KOTA TANGERANG SELATAN,BANTEN
c4f7fee5b0db50e87766f5a4d1b1b758,18085,KOTA BOGOR,JAWA BARAT
d7485b33791774c36108f8c69602d48d,81020,KOTA JAKARTA SELATAN,DKI JAKARTA
515d781150feed28a6ac091bb0e3cb8c,79090,KABUPATEN BANTUL,DI YOGYAKARTA
e908c0f3646e8b60375734a350d95d71,1226,KOTA TANGERANG,BANTEN
2646baaf662d4d92ac48f047e35db92d,3303,KOTA TANGERANG,BANTEN
13fa2a6c6b9d0f43cb588d7c82117a12,3567,KOTA TANGERANG,BANTEN
5343d0649eca2a983820bfe93fc4d17e,9270,KABUPATEN BOGOR,JAWA BARAT
7c9130f5f3729edd32aa059141d92484,17400,KOTA SAMARINDA,KALIMANTAN TIMUR
e4ebd3f87bf70440014f07ddda7fbe03,19470,KABUPATEN YALIMO,PAPUA
33a17d60c64393351ebf1ef860f4e0f2,91510,KOTA JAKARTA UTARA,DKI JAKARTA
640e21a7d01df7614a3b4923e990d40c,14940,KABUPATEN BERAU,KALIMANTAN TIMUR
d57e18d5f73c7ccb7f7339b61166898d,3613,KOTA TANGERANG,BANTEN
dd2bdf855a9172734fbc3744021ae9b9,31255,KABUPATEN TANGERANG,BANTEN
9d213f303afae4983637247556438ede,14940,KABUPATEN BERAU,KALIMANTAN TIMUR
aadfe0417e61315688b6bd7043361e25,74340,KOTA MEDAN,SUMATERA UTARA
079d295dcbf06ee8bb1b65ba964eb2b6,2124,KOTA TANGERANG,BANTEN
55c26bcb609f480eb7868594245febb5,14910,KOTA PEMATANG SIANTAR,SUMATERA UTARA
cbf09e831b0c11f6f23ffb51004db972,9726,KOTA MADIUN,JAWA TIMUR
7fdb0720c8d7c9075538b365dc8c3a22,85904,KABUPATEN BARITO UTARA,KALIMANTAN TENGAH
933446e9a59dece7ae9175103820ca8f,81730,KOTA JAKARTA SELATAN,DKI JAKARTA
3f8247d0f772ffa58560e5c682521ad5,89211,KABUPATEN BADUNG,BALI
e46bc031f2c5bae4ccb40bb90712e9b4,5174,KOTA TANGERANG,BANTEN
4aba391bc3b88717ce08eb11e44937b2,45816,KABUPATEN MINAHASA TENGGARA,SULAWESI UTARA
fcba71d4d5db057f43249145e4eb1e27,13481,KABUPATEN KLATEN,JAWA TENGAH
c747d5b92c7648417faea95d36d763e8,61800,KABUPATEN PENUKAL ABAB LEMATANG ILIR,SUMATERA SELATAN
715bbd5ba4e6b74cb0d2f29eb45058b0,13930,KABUPATEN CIAMIS,JAWA BARAT
1430239a858e7682bbc43b20758af153,4087,KOTA TANGERANG,BANTEN
bb7a14e229b1c95156719c3d9552eeee,23095,KOTA JAKARTA BARAT,DKI JAKARTA
d598f929fc44e1e38678e7f47250ec04,73801,KOTA CIREBON,JAWA BARAT
edc518ba25576a0188a0e8f2c3af186f,7023,KOTA TANGERANG SELATAN,BANTEN
4c18691b6037662be2df78a765d98ab5,3167,KOTA TANGERANG,BANTEN
8f2b51a30523cdecddc2f179f351c7d6,4833,KOTA TANGERANG,BANTEN
6b536a23086fba0d58c08d68814397f6,24346,KOTA JAKARTA PUSAT,DKI JAKARTA
95f83f51203c626648c875dd41874c7f,37564,KABUPATEN MUSI BANYUASIN,SUMATERA SELATAN
6b243f80ed07b10f0e8aa0f21a205f3c,81825,KOTA JAKARTA SELATAN,DKI JAKARTA
e7f3bf1ecd8526eb7f3b18059e6716e5,11680,KABUPATEN MAROS,SULAWESI SELATAN
4d600e08ecbe08258c79e536c5a42fee,85988,KABUPATEN KOTAWARINGIN BARAT,KALIMANTAN TENGAH
2089a6d640999f9b9141ac719b2af596,13566,KOTA SAMARINDA,KALIMANTAN TIMUR
2a167ca73899c85001a837d8fb4962f6,37540,KOTA TANGERANG,BANTEN
458c6fa920810ce2492da71bc26d9eec,15813,KABUPATEN TABANAN,BALI
7494d0dcba8551df6cf37f1b905dc2f7,11013,KOTA SEMARANG,JAWA TENGAH
698f5fa55a5f73d0740e9d9a773e8093,20751,KOTA JAKARTA BARAT,DKI JAKARTA
4f0d637c1197fd65405ebd755ac9f86b,6768,KOTA PONTIANAK,KALIMANTAN BARAT
3969863bb8af7f72580b3b1ffd3a17b3,3550,KOTA TANGERANG,BANTEN
2a5b78b41cd05baeac8df54c6606b92c,35570,KABUPATEN TEMANGGUNG,JAWA TENGAH
1f7dfad2cb384ea4d2d7e1ffbd78c407,1139,KOTA TANGERANG,BANTEN
08f5819815f3d06545011850bd70f0a8,11075,KOTA SEMARANG,JAWA TENGAH
b32be1695eb7ec5f10f72d9610a12527,95012,KABUPATEN KARANGANYAR,JAWA TENGAH
b94cc9f10ddc85e4ba73a6f7974e7101,27930,KOTA JAMBI,JAMBI
53243585a1d6dc2643021fd1853d8905,42738,KABUPATEN TOBA SAMOSIR,SUMATERA UTARA
6df688df543f90e9b38f4319e75a9d88,31230,KABUPATEN TANGERANG,BANTEN
7f40d06aa0b5f1aa4f41af8c0480e2ef,13506,KABUPATEN TEMANGGUNG,JAWA TENGAH
dd88d13bea9e4c2bf47daf224f8141e5,95900,KABUPATEN TANJUNG JABUNG BARAT,JAMBI
72c38a04bd6a1c3dbc5298425a0db86d,85804,KABUPATEN BREBES,JAWA TENGAH
9e17b9d64683aebcbb9ee362d06463b4,14020,KOTA MAKASSAR,SULAWESI SELATAN
b5bb2b985208834bd5bd86c7a402bbad,95800,KABUPATEN MANGGARAI TIMUR,NUSA TENGGARA TIMUR
b1fecf4da1fa2689bccffa0121953643,79107,KABUPATEN BANTUL,DI YOGYAKARTA
7b1222c3624aa89b9558b50a2594188c,15041,KABUPATEN DELI SERDANG,SUMATERA UTARA
e595809a6c31ec4314fd06ef198c244d,88370,KABUPATEN BATANG HARI,JAMBI
ba6b68b55fe8704377a7d43c8e5c0185,30130,KABUPATEN TANGERANG,BANTEN
b8114f2f589a6804810f04f99b36b498,9633,KOTA BEKASI,JAWA BARAT
83d7070a0b9a8b4625fa8682b819fabb,6717,KOTA SUKABUMI,JAWA BARAT
570d4583587a5fe2d47c7be89b91ad27,2220,KOTA TANGERANG,BANTEN
9591fc341b1bfb7ef561e2968ec6e011,4456,KOTA TANGERANG,BANTEN
0af977692321d895349eded183341d28,11070,KOTA SEMARANG,JAWA TENGAH
b33aaadd1a8891d2dfef0c4c3bdf0371,13481,KABUPATEN KLATEN,JAWA TENGAH
5d9dc90a686a8fddacffab6bab5653a3,6513,KOTA PEKALONGAN,JAWA TENGAH
cc80e2f693fa6e2408f47ccf62413fc1,81050,KOTA JAKARTA SELATAN,DKI JAKARTA
dee656f0f566ed1aa85bd137c943f08f,12701,KABUPATEN ROKAN HILIR,RIAU
ace601496e211a664100321f038f50af,2372,KOTA TANGERANG,BANTEN
d673a59aac7a70d8b01e6902bf090a11,14940,KABUPATEN BERAU,KALIMANTAN TIMUR
966cb4760537b1404caedd472cc610a5,9920,KOTA CIREBON,JAWA BARAT
d4a5e99e0dd915df64ba55a7fbd583fd,5041,KOTA TANGERANG,BANTEN
6bcb2352a2a0c38b845f598298ab9d26,87050,KABUPATEN BANYUMAS,JAWA TENGAH
2c2c9832d1bb38c5b0034a3b47d313ee,97050,KOTA MANADO,SULAWESI UTARA
f3b80352b986ab4d1057a4b724be19d0,71200,KABUPATEN BEKASI,JAWA BARAT
b452cb0ae35044c4a53179c39f49fb06,18047,KOTA BOGOR,JAWA BARAT
0307f7565ff85b299b6e5ef162b1b1a9,15085,KABUPATEN DELI SERDANG,SUMATERA UTARA
ffeee66ac5d5a62fe688b9d26f83f534,15130,KABUPATEN KLATEN,JAWA TENGAH
3bfad056cf05c00dabe2f895925d83b1,6033,KOTA SURABAYA,JAWA TIMUR
9aa388272ee334b6ae07bc73706e254a,36886,KABUPATEN TANAH LAUT,KALIMANTAN SELATAN
74bafed391319577bce6f4d2acc0589a,1311,KOTA TANGERANG,BANTEN
2b03ac196f5ed62ac483960fe0fa3b65,2510,KOTA TANGERANG,BANTEN
0b64bcdb0784abc139af04077d49a20e,92420,KABUPATEN CIANJUR,JAWA BARAT
0bfd0b434243adc5c2e1aa6baf19c6aa,22745,KOTA JAKARTA BARAT,DKI JAKARTA
92d14edfb62ee5ae7fdff70b0f4e7233,9810,KOTA BEKASI,JAWA BARAT
5e105f5c9f63f5f1fd75d6cb942e55b1,15076,KABUPATEN DELI SERDANG,SUMATERA UTARA
2fb25ab44bdbeae6a4d816e0d0c9d500,27274,KABUPATEN SUKOHARJO,JAWA TENGAH
ed4311e67debd72b8610a5347a743087,7170,KOTA TANGERANG SELATAN,BANTEN
5bf397d04035b5f45cc41e82ec106803,4144,KOTA TANGERANG,BANTEN
f9bbdd976532d50b7816d285a22bd01e,5319,KOTA TANGERANG,BANTEN
e3e15e2c0b9700561efac21c6be48066,5315,KOTA TANGERANG,BANTEN
a5bff0f43eb51f0cad7c37fac7244c8a,4827,KOTA TANGERANG,BANTEN
f52c2422904463fdd7741f99045fecb6,9230,KABUPATEN KAUR,BENGKULU
14f2b3587172b9db894c9bad8dab520b,95240,KABUPATEN REJANG LEBONG,BENGKULU
1354d51653f645349064725ed204e85e,1230,KOTA TANGERANG,BANTEN
eaaa46e98c9e61f6764dd1d7a2ab8b3e,59775,KABUPATEN KAMPAR,RIAU
5b664594895aefb418afaee6d40a9a23,25750,KABUPATEN SERANG,BANTEN
bf00385a5f7fc1ef39a13c2e9ee50a5f,1224,KOTA TANGERANG,BANTEN
391bbd13b6452244774beff1824006ed,13082,KOTA JAKARTA TIMUR,DKI JAKARTA
c714262700f93defc16bf17a51a4cb23,2751,KOTA TANGERANG,BANTEN
bcd2d7510d58e293f20fad6438c1b314,81540,KOTA JAKARTA SELATAN,DKI JAKARTA
ec4608a1f76453166bb312b2968aeaf4,13660,KOTA BONTANG,KALIMANTAN TIMUR
5c603ffb38cbbf25a0e0698941324143,37004,KABUPATEN LAMPUNG TENGAH,LAMPUNG
2bd05d410a8fd26dc4184a15f4f2f588,31130,KABUPATEN TANGERANG,BANTEN
4dab98ca6cd6d3df586203cefd28a042,91150,KOTA JAKARTA UTARA,DKI JAKARTA
293dee954235e4e4e43f129313625ebe,72125,KABUPATEN BEKASI,JAWA BARAT
cd68562d3f44870c08922d380acae552,14050,KOTA MAKASSAR,SULAWESI SELATAN
082e0bf4cb865a6533b1e8e498cc0255,18608,KOTA SINGKAWANG,KALIMANTAN BARAT
c286ec035ee04ba81c97508f0b5df544,81320,KOTA JAKARTA SELATAN,DKI JAKARTA
dd8a29ce82d5c705ba932d81494600a5,8220,KOTA TANGERANG,BANTEN
41da412d33e8da4f22baf55cb1bde82c,29260,KABUPATEN TOJO UNA-UNA,SULAWESI TENGAH
782f78b632a43875dd5b53e3e49c9564,13030,KOTA JAKARTA TIMUR,DKI JAKARTA
28405831a29823802aa22c084cfd0649,3644,KOTA TANGERANG,BANTEN
fe19dce63ae80346207c6c55713d1023,38010,KABUPATEN KENDAL,JAWA TENGAH
a67780aba9dd436e7ac0aa1f889e73ec,19027,KABUPATEN KUNINGAN,JAWA BARAT
d594982fd877af63ace38ea1fca27c76,1031,KOTA TANGERANG,BANTEN
dda37071807e404c5bb2a1590c66326f,3282,KOTA TANGERANG,BANTEN
5bc55dbe2f12b6af6d83ed46023e0dc8,35170,KABUPATEN LABUHAN BATU UTARA,SUMATERA UTARA
b1b3948701c5c72445495bd161b83a4c,3390,KOTA TANGERANG,BANTEN
4e92348462c75b6c842b994ce84a0ed4,94930,KABUPATEN INDRAGIRI HULU,RIAU
6e13dd869aa7185f601c941423abcc8f,5311,KOTA TANGERANG,BANTEN
723cd880edaacdb998898b67c8f9da30,14940,KABUPATEN BERAU,KALIMANTAN TIMUR
00ee68308b45bc5e2660cd833c3f81cc,3333,KOTA TANGERANG,BANTEN
1fbe10c70e30765ed1de86d9f7e98409,9320,KABUPATEN CILACAP,JAWA TENGAH
001e6ad469a905060d959994f1b41e4f,24754,KOTA DENPASAR,BALI
685b870da5b52a710782c9c0fefbeb5b,9820,KOTA BEKASI,JAWA BARAT
701938c450705b8ae65fc923b70f35c7,15014,KABUPATEN BANJARNEGARA,JAWA TENGAH
f3862c2188522d89860c38a3ea8b550d,14092,KOTA MAKASSAR,SULAWESI SELATAN
f5f1f2c5f923f36ad79ea1d07185ddc9,19820,KOTA PADANG PANJANG,SUMATERA BARAT
cf8ab1616079e2793aa29d524df01bb1,4088,KOTA TANGERANG,BANTEN
160851d3ece7aa1a510f8d1a4bb8a8af,17400,KOTA SAMARINDA,KALIMANTAN TIMUR
61c36f0fc4a47f9532e5512b66668e62,7043,KOTA TANGERANG SELATAN,BANTEN
59b22a78efb79a4797979612b885db36,38414,KOTA CIMAHI,JAWA BARAT
553a440137d6e0cf776aee0bb83ac9f5,13481,KABUPATEN KLATEN,JAWA TENGAH
ea8482cd71df3c1969d7b9473ff13abc,4160,KOTA TANGERANG,BANTEN
72bc2cce903c872fe376a8faaa81d237,4693,KOTA TANGERANG,BANTEN
65c255b299faf2d12050937cc219c46c,3060,KOTA TANGERANG,BANTEN
f09e26011d833ddab11593c1a097a92a,13632,KABUPATEN BATU BARA,SUMATERA UTARA
72c73be2b085b9d57650dd53eb2004c9,2116,KOTA TANGERANG,BANTEN
c2bda99904207edd1834f03e0022b007,8280,KOTA TANGERANG,BANTEN
3d4824f20035949c710eaf111f869d39,18015,KOTA BOGOR,JAWA BARAT
042573af89b6d931f672efaf789d8358,18015,KOTA BOGOR,JAWA BARAT
5b925e1d006e9476d738aa200751b73b,4567,KOTA TANGERANG,BANTEN
06bb3a2fe5e7b7a845b13e8fb91bd944,31844,KABUPATEN TANGERANG,BANTEN
5f5a58930c3c35f3b5af264f34fb8c85,14020,KOTA MAKASSAR,SULAWESI SELATAN
fe2032dab1a61af8794248c8196565c9,13030,KOTA JAKARTA TIMUR,DKI JAKARTA
3092c0b297aacfb4bb6e056ebe13b9b8,7402,KABUPATEN KAMPAR,RIAU
c004e5ea15737026cecaee0447e00b75,2035,KOTA TANGERANG,BANTEN
8629a7efec1aab257e58cda559f03ba7,74223,KOTA MEDAN,SUMATERA UTARA
1c56ffe0e9dea2657fc6e95b53f40b13,13575,KOTA SAMARINDA,KALIMANTAN TIMUR
74a9b9bddf14ece02beb81f52c41a88d,1156,KOTA TANGERANG,BANTEN
1cbd32d00d01bb8087a5eb088612fd9c,3363,KOTA PALANGKA RAYA,KALIMANTAN TENGAH
850857dfac77488c307e2b1cbd84ab5a,85802,KABUPATEN BREBES,JAWA TENGAH
e0a366315b1b726b6c7832d664c0f530,2258,KOTA TANGERANG,BANTEN
4049512728d969bec69f84088b012416,30310,KABUPATEN TANGERANG,BANTEN
120476eb7a04c149d14772edaf5d9bf2,23954,KABUPATEN TABALONG,KALIMANTAN SELATAN
cd6efc47efaabf134f8bdb654e10b4f1,23050,KOTA JAKARTA BARAT,DKI JAKARTA
2a7c6c0b0d5efde2bf75ec1e1cec2d41,87015,KABUPATEN BANYUMAS,JAWA TENGAH
4e17c65a516f69d023a2ae78b84f28d6,8673,KABUPATEN INDRAMAYU,JAWA BARAT
a8739afb32aaa45e01815ca76f76f54b,9850,KOTA BEKASI,JAWA BARAT
d4828feed4cda2cd9d6b37899a95a71e,63020,KOTA KENDARI,SULAWESI TENGGARA
e3d3b3efac954a60d61be70b7e05b49b,3370,KOTA TANGERANG,BANTEN
d558ebe531605a1285ab2b1bc3256dfb,35501,KABUPATEN LEBAK,BANTEN
c7a0a13cbcf29d5ce51c8f80afdc0b89,89170,KABUPATEN MAGETAN,JAWA TIMUR
33ac3e28642ab8bda860a2f693000e78,6717,KOTA SUKABUMI,JAWA BARAT
8936ba0de1073ee888cb3185ae5dc661,3372,KOTA TANGERANG,BANTEN
18a349e75d307f4b4cc646a691ed4216,1319,KOTA TANGERANG,BANTEN
a72c2f59332659e361d647515c698798,95270,KABUPATEN PANIAI,PAPUA
b55638ad525e906c698fa2ce742c1742,88780,KABUPATEN LUWU TIMUR,SULAWESI SELATAN
be9a160a9011f627c3e121d076c1ec7b,89256,KABUPATEN KUTAI KARTANEGARA,KALIMANTAN TIMUR
ed859002ad59dbf8cf3602696a6c3000,86035,KOTA PADANG,SUMATERA BARAT
12b9676b00f60f3b700e83af21824c0e,95780,KABUPATEN MUSI RAWAS UTARA,SUMATERA SELATAN
ef2fbc2b607d8492bcffe657a4645434,20051,KOTA JAKARTA BARAT,DKI JAKARTA
a080fc8a850289b27500f6b49cca2553,3382,KOTA TANGERANG,BANTEN
9c57bc60cfad5ee62d35d3f1ce4593a1,81200,KOTA JAKARTA SELATAN,DKI JAKARTA
9539213aa8e023c01937bef95dc006da,3673,KOTA TANGERANG,BANTEN
69a43819c758c65a5befb0b471c954d7,86802,KABUPATEN HULU SUNGAI SELATAN,KALIMANTAN SELATAN
8fdca8e349553f99bc738833a62c8802,2189,KOTA TANGERANG,BANTEN
0bb27263628258b8111a0262769fa9db,3077,KOTA TANGERANG,BANTEN
08061dc0fc165ed41288cc7acde738ee,6036,KOTA SURABAYA,JAWA TIMUR
4ebdc7e6cd6102a022dadc49156d4ea8,5030,KOTA TANGERANG,BANTEN
f918546be4bec7104d117789ba758b2b,5634,KOTA TANGERANG,BANTEN
eb4a59a06b3948e851a7d7a830bcbc42,41820,KOTA DEPOK,JAWA BARAT
80146bc52c4f6af5239b23de2a20262b,6753,KOTA PONTIANAK,KALIMANTAN BARAT
4091f77d8c768fc3e81c20761471761d,3059,KOTA TANGERANG,BANTEN
0dfbed20065e425d2eaefb101f9816c0,13660,KOTA BONTANG,KALIMANTAN TIMUR
26bad72add1f86e08a776ce4ffdaf1ca,14470,KABUPATEN SAMBAS,KALIMANTAN BARAT
e174dc2de86d60fee178170a154c05e7,9210,KABUPATEN BOGOR,JAWA BARAT
612170e34b97004b3ba37eae81836b4c,93542,KOTA PALANGKA RAYA,KALIMANTAN TENGAH
2a84855fd20af891be03bc5924d2b453,30111,KABUPATEN TANGERANG,BANTEN
cf2384dd2f1dddea3f838efed0945e65,13930,KABUPATEN CIAMIS,JAWA BARAT
377bc18334c78dd2f1535ef22a3ad225,83015,KOTA JAYAPURA,PAPUA
439a47cc365d6e3bd526812ea9de3c29,8730,KABUPATEN BANDUNG BARAT,JAWA BARAT
6ba4733aa33f6386e9fb0c0fd3993b38,95560,KABUPATEN OGAN ILIR,SUMATERA SELATAN
4b39558c138930b9e5489c93b6df5fe3,49055,KOTA TASIKMALAYA,JAWA BARAT
4b9750c8ad28220fe6702d4ecb7c898f,13484,KABUPATEN KLATEN,JAWA TENGAH
278b6e0b20c4f61fefaa0577943d7a35,88316,KOTA BINJAI,SUMATERA UTARA
ba8e85df286308fe68a2ce83a8f8b2d6,88135,KABUPATEN WONOSOBO,JAWA TENGAH
2059c39f76271d4ca3f15b5ffaccc8b8,81930,KOTA JAKARTA SELATAN,DKI JAKARTA
5a05a16bb50629ee31afab8a6d4c2674,95076,KABUPATEN KARANGANYAR,JAWA TENGAH
edb65fe661681b1c0de8bd47c8655855,8111,KOTA TANGERANG,BANTEN
8cbac7e12637ed9cffa18c7875207478,89254,KABUPATEN KUTAI KARTANEGARA,KALIMANTAN TIMUR
